byr	race	year	type	interval	nj	nj0	p_xl	p_l	earnings	iweight	iweight_old	nsrvd	ps_r	ern74	ern75	ern76	ern77	ern78	ern79	ern80	ern81	ern82	ern83	ern84
51	2	74	ADJ	22	77	22.022	0	0	4917.25	6.15423e-06	3.46894e-06	824	0.107013	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	56	71	20.022	0.0194986	0	6025.48	2.83753e-06	1.82324e-06	406	0.0571831	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	30	91	32.032	0.0169753	0	5954.79	3.18461e-06	1.91852e-06	463	0.0503261	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	48	65	18.98	0	0	5543.6	3.05513e-06	1.91457e-06	400	0.0606061	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	2	69	24.012	0	0	6052.3	2.45562e-06	1.44806e-06	850	0.123188	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	66	74	19.98	0.0191781	0	7145.85	1.99822e-06	1.33224e-06	400	0.0540541	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	68	86	25.026	0	0	7367.09	2.91183e-06	1.65989e-06	417	0.047931	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	14	58	19.024	0	0.0252976	6996.33	1.89169e-06	1.06321e-06	874	0.15069	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	40	70	21	0	0	6075.66	2.73321e-06	1.68955e-06	439	0.0627143	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	7	66	17.028	0.0202156	0	5486.74	3.28505e-06	2.18003e-06	905	0.133088	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	9	70	27.02	0	0	7716.36	1.84853e-06	9.29616e-07	863	0.123286	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	65	70	21.98	0.0204082	0	6832.94	1.90808e-06	1.21556e-06	473	0.0675714	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	15	67	20.033	0.021398	0	6771.75	2.76888e-06	1.54728e-06	851	0.127015	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	31	57	11.001	0	0	6103.16	2.29267e-06	1.68788e-06	490	0.0859649	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	53	89	33.998	0	0	6874.86	2.95462e-06	1.4999e-06	413	0.0464045	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	20	68	18.02	0	0	5802.67	2.6259e-06	1.78779e-06	741	0.108971	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	60	89	38.003	0	0	6357.15	2.76159e-06	1.42757e-06	392	0.0435556	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	43	73	21.024	0	0	6311.23	2.34909e-06	1.54702e-06	350	0.0479452	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	12	74	19.98	0	0.0191781	7215.99	1.86048e-06	1.25352e-06	855	0.115541	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	29	65	17.03	0	0	6834.99	2.09959e-06	1.36716e-06	476	0.0732308	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	46	60	16.02	0.0231924	0.0218281	6448.78	1.72133e-06	1.20957e-06	408	0.0668852	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	55	64	22.976	0	0	7242.69	2.54352e-06	1.17343e-06	434	0.0678125	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	36	64	22.976	0	0	6614.75	1.87743e-06	1.09225e-06	370	0.0569231	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	74	ADJ	19	71	25.986	0	0	6148.56	2.10256e-06	1.27715e-06	829	0.116761	1	0.7066	0.592922	0.543382	0.496693	0.494125	0.50832	0.488671	0.472286	0.446715	0.455701
51	2	75	ADJ	22	76	24.016	0	0	5274.15	4.95102e-06	2.69491e-06	824	0.107013	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	40	70	24.01	0.021309	0	6951.45	2.29347e-06	1.26345e-06	439	0.0627143	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	1	81	31.023	0.0194489	0.0210697	6177.99	1.87925e-06	1.21875e-06	947	0.116914	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	41	69	30.015	0	0	7265.65	2.26195e-06	9.6981e-07	435	0.0621429	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	68	86	27.004	0.0174927	0.016035	7576.77	2.79033e-06	1.51338e-06	417	0.047931	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	11	71	22.01	0.0608696	0.0405797	7510.32	1.2049e-06	8.5178e-07	854	0.115405	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	55	64	20.032	0.0232897	0	6727.41	1.95122e-06	1.20525e-06	434	0.0678125	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	13	70	28	0.0233333	0	7532.44	2.26282e-06	1.02584e-06	831	0.118714	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	9	70	24.01	0.021309	0.022831	7929.98	2.05964e-06	1.05386e-06	863	0.123286	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	57	85	28.985	0.0364188	0	7437.65	2.53787e-06	1.38229e-06	434	0.0504651	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	37	79	27.966	0.0201238	0	6723.82	3.11492e-06	1.58619e-06	431	0.054557	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	18	66	22.968	0.0230061	0	7309.8	1.68882e-06	9.82158e-07	845	0.12803	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	43	73	24.017	0.0402385	0	7397.17	2.05856e-06	1.18429e-06	350	0.0479452	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	26	73	22.995	0.0394161	0	7692.95	2.18148e-06	1.21551e-06	566	0.0754667	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	71	75	32.025	0	0	6183.38	1.70042e-06	1.03307e-06	409	0.0538158	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	44	59	26.019	0.0608229	0	7893.24	1.57619e-06	6.94933e-07	430	0.0728814	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	51	72	22.032	0.0403458	0.0201729	6902.33	1.96472e-06	1.26081e-06	465	0.0645833	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	62	87	30.015	0.0519084	0	7300.44	2.38454e-06	1.36643e-06	436	0.0501149	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	70	67	20.971	0.0436681	0	8045.45	1.50443e-06	9.13893e-07	413	0.0607353	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	16	84	24.024	0.0168067	0	7172.81	2.54195e-06	1.57191e-06	826	0.0983333	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	58	61	18.971	0.0232221	0	5741.23	1.51445e-06	1.11135e-06	438	0.0706452	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	10	67	28.006	0.0257732	0.0257732	8211.56	1.14354e-06	6.30055e-07	949	0.139559	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	72	76	29.032	0.0210356	0	7717.82	1.58321e-06	9.00756e-07	394	0.0518421	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	56	71	24.992	0.0216049	0	6797.4	3.02084e-06	1.47163e-06	406	0.0571831	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	29	65	20.995	0	0	6548.36	1.69241e-06	1.10421e-06	476	0.0732308	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	23	73	21.973	0.0786838	0.018598	7854.86	1.46999e-06	9.72701e-07	711	0.0948	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	59	73	22.995	0.0394161	0	7365.56	2.20022e-06	1.26887e-06	438	0.0591892	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	8	66	24.024	0.0235849	0	7033.05	1.8097e-06	1.02555e-06	921	0.137463	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	66	74	25.012	0.0407855	0	7465.48	1.77607e-06	1.06585e-06	400	0.0540541	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	42	77	29.029	0.0208668	0	6486.6	1.7872e-06	1.12936e-06	484	0.0612658	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	19	71	22.01	0.0202899	0	6547.62	2.06239e-06	1.32908e-06	829	0.116761	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	31	57	16.986	0.025641	0	6213.14	2.1213e-06	1.32695e-06	490	0.0859649	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	69	69	22.977	0.0434783	0	7570.49	2.18044e-06	1.15915e-06	341	0.0494203	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	2	69	26.979	0	0	5715.3	1.93738e-06	1.21936e-06	850	0.123188	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	50	78	15.99	0.0477987	0.0163522	6644.44	2.37601e-06	1.77886e-06	442	0.0566667	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	47	72	21.024	0.079096	0	7646.81	1.61632e-06	1.06577e-06	382	0.0530556	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	32	73	24.017	0.0819672	0	7652.79	1.62167e-06	1.00873e-06	496	0.067027	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	53	89	30.972	0	0	6895.87	2.60563e-06	1.49485e-06	413	0.0464045	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	30	90	32.04	0.0170807	0	6083.03	2.89611e-06	1.75525e-06	463	0.0503261	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	25	68	22.032	0	0.0221893	5722.99	2.3073e-06	1.50544e-06	712	0.103188	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	17	80	22	0.0165517	0.017931	6297.27	2.41297e-06	1.666e-06	827	0.103375	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	24	76	25.992	0.0395137	0	5967.12	2.23535e-06	1.46265e-06	662	0.0871053	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	52	64	19.008	0.0668563	0	7348.4	1.84911e-06	1.13267e-06	406	0.0634375	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	27	71	30.033	0.0242634	0	6130.23	1.85568e-06	1.08689e-06	555	0.078169	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	36	64	25.024	0.0509031	0	7852.01	1.42484e-06	7.67758e-07	370	0.0569231	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	49	72	29.016	0	0	6612.27	2.33573e-06	1.19324e-06	405	0.05625	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	34	65	31.005	0.0592734	0	7260.18	1.27272e-06	6.67335e-07	521	0.0789394	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	73	77	19.019	0.0517928	0	6856.38	2.29991e-06	1.5915e-06	481	0.0616667	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	33	61	20.008	0.0238095	0.0252976	8049.37	1.35585e-06	8.00554e-07	481	0.0763492	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	45	74	25.974	0.0215716	0	7168.64	2.11375e-06	1.18536e-06	428	0.0578378	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	28	62	18.972	0.0230548	0	6939.46	1.71519e-06	1.08647e-06	421	0.0668254	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	61	59	22.007	0.0542265	0	6170.71	1.47977e-06	9.57175e-07	446	0.0755932	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	15	67	24.991	0.0239234	0	7229.21	2.37752e-06	1.13924e-06	851	0.127015	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	6	71	21.016	0.0198864	0	7219.15	2.23446e-06	1.32915e-06	858	0.119167	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	67	62	21.018	0.0726172	0.0499244	8352.88	1.25739e-06	7.40654e-07	408	0.0658064	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	46	60	19.02	0.0483163	0	7619.5	1.8277e-06	1.01672e-06	408	0.0668852	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	48	65	23.01	0	0	5769.98	2.58592e-06	1.49838e-06	400	0.0606061	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	39	77	26.026	0	0	7067.36	2.23166e-06	1.28322e-06	413	0.0536364	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	63	89	30.972	0.0168712	0	6508.58	2.43771e-06	1.51212e-06	459	0.051573	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	65	70	24.01	0	0	7324.4	1.61664e-06	9.8167e-07	473	0.0675714	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	14	58	17.98	0	0.0246377	6317.63	9.25817e-07	7.1979e-07	874	0.15069	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	64	64	19.008	0.0227596	0.0213371	6310.24	1.81152e-06	1.23359e-06	419	0.0644615	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	54	77	27.027	0.0200308	0.0801233	7995.58	1.32071e-06	8.32526e-07	408	0.052987	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	7	66	18.018	0	0	4918.46	3.30914e-06	2.27359e-06	905	0.133088	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	60	89	38.982	0.0391459	0	6521.33	2.08053e-06	1.1861e-06	392	0.0435556	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	20	68	25.976	0.0711974	0.0242718	7525.19	1.37492e-06	8.19356e-07	741	0.108971	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	4	62	29.016	0	0	5943.52	1.38571e-06	8.17746e-07	901	0.140781	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	38	62	21.018	0.0242058	0.0242058	6683.92	1.94907e-06	1.14072e-06	353	0.0560317	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	3	70	21.98	0	0	5556.8	2.43405e-06	1.632e-06	874	0.123099	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	35	75	27	0	0.0203125	6893.66	2.21272e-06	1.23709e-06	427	0.0547436	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	21	75	33.975	0.023766	0.0255942	7469.22	1.45733e-06	7.73121e-07	789	0.1052	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	5	73	25.988	0	0	7341.31	2.59967e-06	1.26137e-06	866	0.11863	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	75	ADJ	12	74	23.014	0.0391872	0.0203193	7122.98	1.64168e-06	1.09766e-06	855	0.115541	0.7066	1	0.625283	0.565312	0.530256	0.545013	0.53208	0.487539	0.539443	0.45351	0.502268
51	2	76	ADJ	14	58	19.024	0	0.0252976	6889.45	1.20406e-06	8.13035e-07	874	0.15069	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	38	62	23.002	0.0254372	0.0254372	7981.53	1.41167e-06	7.77156e-07	353	0.0560317	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	41	69	28.98	0.05	0.0241379	8540.33	1.12459e-06	6.28508e-07	435	0.0621429	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	69	69	24.012	0.088957	0	9454.51	1.01606e-06	6.311e-07	341	0.0494203	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	51	72	22.968	0.082232	0.0396476	9665.71	1.14684e-06	7.10672e-07	465	0.0645833	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	9	70	23.03	0.0208644	0.0223547	8203.68	1.78877e-06	9.86948e-07	863	0.123286	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	58	61	18.971	0.0232221	0	6670.73	1.28069e-06	9.14334e-07	438	0.0706452	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	40	70	21.98	0.0626822	0	7473.9	1.36186e-06	9.46538e-07	439	0.0627143	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	68	85	27.03	0.0513196	0	9430.17	1.52896e-06	9.05692e-07	417	0.047931	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	20	68	21.012	0.0636758	0	8379.23	1.02869e-06	7.22359e-07	741	0.108971	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	13	70	24.99	0.0217729	0.0233281	7310.03	1.65772e-06	9.91111e-07	831	0.118714	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	24	76	24.016	0.0380117	0.0190058	8124.64	1.37071e-06	9.05756e-07	662	0.0871053	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	53	89	30.972	0	0	8167.99	2.2684e-06	1.18914e-06	413	0.0464045	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	49	72	25.992	0	0	7281.67	2.53464e-06	1.23369e-06	405	0.05625	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	21	75	30.975	0.0681431	0	8996.43	1.01015e-06	5.99479e-07	789	0.1052	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	37	79	27.966	0	0	7018.94	2.17845e-06	1.24879e-06	431	0.054557	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	23	73	21.024	0.0379213	0.0196629	8499.28	1.24869e-06	8.50605e-07	711	0.0948	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	46	60	19.98	0.0749625	0.0494753	9009.37	8.71995e-07	5.73669e-07	408	0.0668852	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	5	73	21.024	0.0379213	0	8128.18	1.56263e-06	1.01866e-06	866	0.11863	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	19	70	21	0.0414286	0	7039.6	1.36106e-06	9.87375e-07	829	0.116761	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	11	71	23.004	0.0414201	0.0843195	9059.34	1.04537e-06	6.7819e-07	854	0.115405	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	44	59	23.01	0.0557377	0.0278688	8777.58	9.48377e-07	5.51198e-07	430	0.0728814	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	45	74	23.976	0.0207101	0	8506.91	1.66741e-06	9.50527e-07	428	0.0578378	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	59	73	24.966	0.0835866	0	8882.97	1.13202e-06	7.29311e-07	438	0.0591892	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	35	75	21.975	0	0.0183876	7202.29	2.01036e-06	1.27542e-06	427	0.0547436	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	28	62	18.972	0.0691643	0.0244957	8301.48	9.6783e-07	6.82166e-07	421	0.0668254	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	6	71	19.028	0.0382514	0	8012.9	1.62396e-06	1.08185e-06	858	0.119167	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	18	66	25.014	0.0724638	0	9129.92	1.06655e-06	6.16429e-07	845	0.12803	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	7	66	17.028	0.0404313	0	6236.49	1.54493e-06	1.19994e-06	905	0.133088	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	48	65	21.97	0	0	6410.3	2.18993e-06	1.28302e-06	400	0.0606061	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	17	80	24	0.0714286	0	8689.85	1.31016e-06	8.9204e-07	827	0.103375	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
51	2	76	ADJ	15	67	22.981	0.022831	0	7348.45	1.52057e-06	9.43685e-07	851	0.127015	0.592922	0.625283	1	0.649465	0.64573	0.62524	0.462821	0.457858	0.419336	0.273032	0.406105
