,byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax
11213,45,1,45,20481.75,37133.03,184,10.0,0.332,84,28,TOTAL,0.13,0.0
11214,45,1,46,19453.72,23445.78,164,3.0,0.287,84,28,TOTAL,0.116,0.0
11215,45,1,47,24124.82,58950.79,194,8.0,0.258,84,28,TOTAL,0.149,0.0
11216,45,1,48,18771.01,23786.93,167,7.0,0.305,84,28,TOTAL,0.102,0.0
11217,45,1,49,17871.35,20568.22,179,4.0,0.335,84,28,TOTAL,0.112,0.0
11218,45,1,50,20827.9,50748.77,208,3.0,0.313,84,28,TOTAL,0.12,0.0
11219,45,1,51,16623.56,19116.36,162,7.0,0.352,84,28,TOTAL,0.13,0.0
11220,45,1,52,21032.01,33614.58,144,5.0,0.333,84,28,TOTAL,0.139,0.0
11221,45,1,53,17812.41,19025.69,184,4.0,0.288,84,28,TOTAL,0.12,0.0
11222,45,1,54,19975.48,21308.96,193,9.0,0.311,84,28,TOTAL,0.187,0.0
11223,45,1,55,14693.58,21304.73,171,6.0,0.404,84,28,TOTAL,0.094,0.0
11224,45,1,56,17445.45,19118.98,211,3.0,0.351,84,28,TOTAL,0.123,0.0
11225,45,1,57,16696.68,19057.69,146,4.0,0.329,84,28,TOTAL,0.11,0.0
11226,45,1,58,15657.88,19904.17,197,3.0,0.396,84,28,TOTAL,0.112,0.0
11227,45,1,59,17704.34,18904.59,187,1.5,0.353,84,28,TOTAL,0.144,0.0
11228,45,1,60,16885.76,23778.29,171,6.0,0.398,84,28,TOTAL,0.123,0.0
11229,45,1,61,18916.27,22753.77,179,1.5,0.352,84,28,TOTAL,0.151,0.0
11230,45,1,62,19602.14,22978.05,202,3.0,0.307,84,28,TOTAL,0.134,0.0
11231,45,1,63,19938.77,21869.62,186,6.0,0.29,84,28,TOTAL,0.118,0.0
11232,45,1,64,20006.42,23563.37,187,3.0,0.294,84,28,TOTAL,0.128,0.0
11233,45,1,65,20713.38,27242.15,191,3.0,0.351,84,28,TOTAL,0.188,0.0
11234,45,1,66,18032.83,19274.52,175,3.0,0.32,84,28,TOTAL,0.12,0.0
11235,45,1,67,19790.83,33341.83,155,5.0,0.31,84,28,TOTAL,0.142,0.0
11236,45,1,68,23025.11,60474.52,188,6.0,0.319,84,28,TOTAL,0.122,0.0
11237,45,1,69,20798.24,23513.95,155,8.0,0.29,84,28,TOTAL,0.116,0.0
11238,45,1,70,16465.1,17923.43,197,4.0,0.315,84,28,TOTAL,0.137,0.0
11239,45,1,71,17174.18,25323.72,175,7.0,0.383,84,28,TOTAL,0.091,0.0
11240,45,1,72,19507.09,28433.33,179,6.0,0.33,84,28,TOTAL,0.134,0.0
11241,45,1,73,20004.16,21357.89,211,4.0,0.27,84,28,TOTAL,0.152,0.0
11242,46,1,1,12836.06,14185.69,203,4.0,0.3,78,16,TOTAL,0.325,0.0
11243,46,1,2,12598.16,15365.56,250,6.0,0.276,78,16,TOTAL,0.312,0.0
11244,46,1,3,10726.27,11076.36,218,10.0,0.294,78,16,TOTAL,0.261,0.0
11245,46,1,4,22516.99,132084.8,202,7.0,0.317,78,16,TOTAL,0.287,0.0
11246,46,1,5,15661.18,84524.43,221,5.0,0.276,78,16,TOTAL,0.244,0.0
11247,46,1,6,17965.13,89232.49,184,3.0,0.293,78,16,TOTAL,0.299,0.0
11248,46,1,7,10406.15,10556.46,229,7.0,0.319,78,16,TOTAL,0.253,0.0
11249,46,1,8,18777.19,109348.4,226,1.5,0.283,78,16,TOTAL,0.283,0.0
11250,46,1,9,16971.27,88222.85,202,6.0,0.287,78,16,TOTAL,0.228,0.0
11251,46,1,10,11440.79,11056.1,253,1.5,0.277,78,16,TOTAL,0.249,0.004
11252,46,1,11,11339.43,11296.98,227,3.0,0.304,78,16,TOTAL,0.247,0.0
11253,46,1,12,9118.28,10046.07,180,6.0,0.328,78,16,TOTAL,0.194,0.0
11254,46,1,13,20120.67,116967.3,207,5.0,0.251,78,16,TOTAL,0.237,0.0
11255,46,1,14,21820.2,153431.4,208,5.0,0.313,78,16,TOTAL,0.245,0.0
11256,46,1,15,10513.45,13485.11,211,4.0,0.332,78,16,TOTAL,0.218,0.0
11257,46,1,16,25337.41,188885.6,234,7.0,0.333,78,16,TOTAL,0.218,0.0
11258,46,1,17,29574.62,251030.5,198,3.0,0.293,78,16,TOTAL,0.253,0.0
11259,46,1,18,10499.51,10130.37,190,5.0,0.311,78,16,TOTAL,0.258,0.0
11260,46,1,19,16623.24,82118.76,212,4.0,0.307,78,16,TOTAL,0.264,0.0
11261,46,1,20,12754.13,16317.4,242,4.0,0.248,78,16,TOTAL,0.318,0.0
11262,46,1,21,11279.12,10265.01,214,3.0,0.299,78,16,TOTAL,0.28,0.0
11263,46,1,22,9789.56,10905.36,200,3.0,0.32,78,16,TOTAL,0.22,0.0
11264,46,1,23,10279.28,10453.11,222,5.0,0.32,78,16,TOTAL,0.239,0.0
11265,46,1,24,10946.42,11051.93,247,7.0,0.271,78,16,TOTAL,0.231,0.0
11266,46,1,25,11008.74,9400.37,193,3.0,0.254,78,16,TOTAL,0.264,0.0
11267,46,1,26,12612.43,31025.02,253,5.0,0.292,78,16,TOTAL,0.281,0.0
11268,46,1,27,11534.12,10449.12,220,4.0,0.264,78,16,TOTAL,0.264,0.0
11269,46,1,28,12152.15,19923.82,226,1.5,0.257,78,16,TOTAL,0.261,0.0
11270,46,1,29,45047.43,513162.2,232,4.0,0.267,78,16,TOTAL,0.297,0.0
11271,46,1,30,10613.85,11969.1,209,5.0,0.325,78,16,TOTAL,0.23,0.0
11272,46,1,31,11378.73,11816.95,198,9.0,0.263,78,16,TOTAL,0.258,0.0
11273,46,1,32,18991.19,101132.6,254,6.0,0.201,78,16,TOTAL,0.276,0.0
11274,46,1,33,19203.9,116331.8,253,9.0,0.285,78,16,TOTAL,0.249,0.004
11275,46,1,34,9075.51,9576.37,170,6.0,0.353,78,16,TOTAL,0.206,0.0
11276,46,1,35,11353.64,11297.02,238,6.0,0.269,78,16,TOTAL,0.273,0.0
11277,46,1,36,15704.62,48306.36,200,7.0,0.28,78,16,TOTAL,0.3,0.0
11278,46,1,37,10572.03,10740.22,203,4.0,0.31,78,16,TOTAL,0.276,0.0
11279,46,1,38,25680.5,136952.0,205,3.0,0.278,78,16,TOTAL,0.293,0.0
11280,46,1,39,15612.54,65884.59,219,6.0,0.315,78,16,TOTAL,0.283,0.0
11281,46,1,40,17228.26,96613.82,235,4.0,0.255,78,16,TOTAL,0.238,0.004
11282,46,1,41,22646.91,157689.0,239,5.0,0.31,78,16,TOTAL,0.264,0.0
11283,46,1,42,11905.34,12207.89,204,6.0,0.289,78,16,TOTAL,0.284,0.0
11284,46,1,43,10571.73,9904.31,180,4.0,0.283,78,16,TOTAL,0.256,0.0
11285,46,1,44,29147.37,204882.8,223,6.0,0.242,78,16,TOTAL,0.332,0.0
11286,46,1,45,24468.92,149939.9,205,1.5,0.317,78,16,TOTAL,0.215,0.0
11287,46,1,46,11509.42,13258.61,213,4.0,0.277,78,16,TOTAL,0.216,0.0
11288,46,1,47,24414.1,141480.0,239,1.5,0.259,78,16,TOTAL,0.247,0.0
11289,46,1,48,16150.9,82682.78,191,1.5,0.309,78,16,TOTAL,0.22,0.0
11290,46,1,49,12106.9,31568.22,237,5.0,0.287,78,16,TOTAL,0.211,0.0
11291,46,1,50,15068.46,63584.77,239,7.0,0.293,78,16,TOTAL,0.234,0.0
11292,46,1,51,10897.58,12439.26,195,7.0,0.308,78,16,TOTAL,0.292,0.0
11293,46,1,52,9932.79,9170.84,182,3.0,0.286,78,16,TOTAL,0.214,0.0
11294,46,1,53,10623.31,9721.22,221,5.0,0.294,78,16,TOTAL,0.253,0.005
11295,46,1,54,14524.73,59451.38,188,8.0,0.346,78,16,TOTAL,0.25,0.0
11296,46,1,55,15238.47,80114.7,205,1.5,0.312,78,16,TOTAL,0.239,0.0
11297,46,1,56,17334.15,102694.1,181,4.0,0.304,78,16,TOTAL,0.199,0.006
11298,46,1,57,11645.38,11153.13,207,6.0,0.329,78,16,TOTAL,0.29,0.005
11299,46,1,58,10900.31,11826.44,230,5.0,0.343,78,16,TOTAL,0.248,0.0
11300,46,1,59,11576.73,12023.63,211,5.0,0.303,78,16,TOTAL,0.289,0.0
11301,46,1,60,12259.72,14857.64,192,6.0,0.271,78,16,TOTAL,0.297,0.0
11302,46,1,61,10477.43,11161.62,210,5.0,0.324,78,16,TOTAL,0.248,0.0
11303,46,1,62,10441.1,12843.7,230,4.0,0.322,78,16,TOTAL,0.222,0.0
11304,46,1,63,10819.31,11801.23,226,6.0,0.323,78,16,TOTAL,0.265,0.0
11305,46,1,64,11572.42,14203.52,226,1.5,0.323,78,16,TOTAL,0.274,0.0
11306,46,1,65,10786.46,10314.99,214,1.5,0.294,78,16,TOTAL,0.224,0.0
11307,46,1,66,23879.13,127712.0,211,3.0,0.299,78,16,TOTAL,0.284,0.0
11308,46,1,67,11346.82,11411.32,192,4.0,0.297,78,16,TOTAL,0.297,0.0
11309,46,1,68,10939.13,11833.56,181,3.0,0.315,78,16,TOTAL,0.249,0.0
11310,46,1,69,9915.47,9853.55,215,1.5,0.33,78,16,TOTAL,0.233,0.0
11311,46,1,70,27763.72,196953.8,203,1.5,0.291,78,16,TOTAL,0.296,0.0
11312,46,1,71,11257.39,15094.09,204,3.0,0.328,78,16,TOTAL,0.24,0.0
11313,46,1,72,13168.35,20191.62,204,3.0,0.299,78,16,TOTAL,0.255,0.0
11314,46,1,73,11641.9,13289.2,227,6.0,0.286,78,16,TOTAL,0.26,0.0
11315,46,1,1,12898.31,13575.87,202,5.0,0.332,79,18,TOTAL,0.223,0.0
11316,46,1,2,12036.72,12091.18,250,6.0,0.304,79,18,TOTAL,0.168,0.0
11317,46,1,3,19463.69,121647.4,218,10.0,0.326,79,18,TOTAL,0.179,0.0
11318,46,1,4,11173.0,11954.43,200,9.0,0.355,79,18,TOTAL,0.155,0.0
11319,46,1,5,10317.0,10813.53,220,6.0,0.332,79,18,TOTAL,0.136,0.0
11320,46,1,6,12080.25,14723.82,183,4.0,0.333,79,18,TOTAL,0.18,0.0
11321,46,1,7,10562.83,11627.61,229,7.0,0.336,79,18,TOTAL,0.135,0.0
11322,46,1,8,11020.23,12553.82,226,1.5,0.323,79,18,TOTAL,0.124,0.0
11323,46,1,9,11852.35,14019.91,202,6.0,0.322,79,18,TOTAL,0.153,0.0
11324,46,1,10,12135.66,11609.49,253,1.5,0.285,79,18,TOTAL,0.182,0.0
11325,46,1,11,12073.37,12791.6,227,3.0,0.335,79,18,TOTAL,0.176,0.0
11326,46,1,12,10048.62,10571.17,180,6.0,0.344,79,18,TOTAL,0.122,0.0
11327,46,1,13,11339.08,11221.52,206,6.0,0.282,79,18,TOTAL,0.131,0.0
11328,46,1,14,11953.74,13572.36,208,5.0,0.341,79,18,TOTAL,0.159,0.0
11329,46,1,15,11396.92,12613.36,211,4.0,0.365,79,18,TOTAL,0.161,0.0
11330,46,1,16,11530.12,13982.08,234,7.0,0.333,79,18,TOTAL,0.128,0.0
11331,46,1,17,32391.09,273276.3,197,4.0,0.299,79,18,TOTAL,0.198,0.005
11332,46,1,18,11110.72,11446.58,189,6.0,0.312,79,18,TOTAL,0.175,0.0
11333,46,1,19,13145.09,38934.97,211,5.0,0.351,79,18,TOTAL,0.147,0.0
11334,46,1,20,23461.43,174712.5,242,4.0,0.269,79,18,TOTAL,0.174,0.004
11335,46,1,21,11795.7,11834.82,214,3.0,0.308,79,18,TOTAL,0.159,0.0
11336,46,1,22,10441.74,12492.99,200,3.0,0.36,79,18,TOTAL,0.14,0.0
11337,46,1,23,12696.72,28388.29,222,5.0,0.338,79,18,TOTAL,0.158,0.0
11338,46,1,24,12557.28,12659.2,247,7.0,0.251,79,18,TOTAL,0.166,0.0
11339,46,1,25,21548.66,125918.9,193,3.0,0.275,79,18,TOTAL,0.181,0.0
11340,46,1,26,11607.86,10926.48,252,6.0,0.302,79,18,TOTAL,0.159,0.0
11341,46,1,27,12428.41,11936.0,220,4.0,0.264,79,18,TOTAL,0.186,0.0
11342,46,1,28,13272.28,14550.29,225,3.0,0.244,79,18,TOTAL,0.16,0.0
11343,46,1,29,12454.95,11784.12,229,7.0,0.288,79,18,TOTAL,0.205,0.0
11344,46,1,30,12122.3,13339.79,209,5.0,0.34,79,18,TOTAL,0.196,0.0
11345,46,1,31,11050.07,11113.32,198,9.0,0.323,79,18,TOTAL,0.172,0.0
11346,46,1,32,16897.71,56877.83,254,6.0,0.236,79,18,TOTAL,0.161,0.0
11347,46,1,33,18708.0,114728.5,251,11.0,0.323,79,18,TOTAL,0.167,0.0
11348,46,1,34,9169.46,10088.18,170,6.0,0.382,79,18,TOTAL,0.124,0.0
11349,46,1,35,12159.61,12102.99,238,6.0,0.307,79,18,TOTAL,0.189,0.0
11350,46,1,36,12594.73,18951.83,200,7.0,0.265,79,18,TOTAL,0.16,0.005
11351,46,1,37,11826.66,11296.04,203,4.0,0.296,79,18,TOTAL,0.172,0.0
11352,46,1,38,23793.87,178031.2,204,4.0,0.304,79,18,TOTAL,0.186,0.0
11353,46,1,39,12282.72,16684.54,218,7.0,0.353,79,18,TOTAL,0.211,0.0
11354,46,1,40,11479.94,18033.44,235,4.0,0.336,79,18,TOTAL,0.136,0.0
11355,46,1,41,16406.82,76366.09,239,5.0,0.372,79,18,TOTAL,0.192,0.0
11356,46,1,42,11961.91,12954.79,204,6.0,0.289,79,18,TOTAL,0.147,0.0
11357,46,1,43,10423.26,11047.72,180,4.0,0.339,79,18,TOTAL,0.144,0.0
11358,46,1,44,13176.57,12405.02,223,6.0,0.278,79,18,TOTAL,0.184,0.0
11359,46,1,45,10068.12,11247.68,205,1.5,0.327,79,18,TOTAL,0.156,0.0
11360,46,1,46,13873.09,19621.98,212,5.0,0.283,79,18,TOTAL,0.165,0.0
11361,46,1,47,12312.93,15426.31,239,1.5,0.272,79,18,TOTAL,0.163,0.0
11362,46,1,48,18106.77,94719.56,190,3.0,0.295,79,18,TOTAL,0.121,0.0
11363,46,1,49,11997.11,14115.3,237,5.0,0.304,79,18,TOTAL,0.156,0.004
11364,46,1,50,12978.66,35496.17,239,7.0,0.289,79,18,TOTAL,0.155,0.0
11365,46,1,51,11144.69,11684.42,195,7.0,0.333,79,18,TOTAL,0.185,0.0
11366,46,1,52,10308.41,10168.6,182,3.0,0.33,79,18,TOTAL,0.104,0.0
11367,46,1,53,11231.54,12335.8,221,5.0,0.344,79,18,TOTAL,0.149,0.0
11368,46,1,54,10603.98,12157.56,188,8.0,0.356,79,18,TOTAL,0.176,0.0
11369,46,1,55,16702.11,85464.88,205,1.5,0.337,79,18,TOTAL,0.195,0.0
11370,46,1,56,9713.19,10561.94,181,4.0,0.337,79,18,TOTAL,0.094,0.0
11371,46,1,57,12761.57,12079.19,207,6.0,0.314,79,18,TOTAL,0.217,0.0
11372,46,1,58,11245.33,13853.71,230,5.0,0.357,79,18,TOTAL,0.139,0.0
11373,46,1,59,20843.63,122447.2,211,5.0,0.308,79,18,TOTAL,0.161,0.0
11374,46,1,60,12574.35,15840.95,192,6.0,0.307,79,18,TOTAL,0.156,0.0
11375,46,1,61,11764.41,13473.0,210,5.0,0.343,79,18,TOTAL,0.162,0.0
11376,46,1,62,10435.94,10909.05,230,4.0,0.352,79,18,TOTAL,0.143,0.0
11377,46,1,63,10574.53,11324.45,226,6.0,0.363,79,18,TOTAL,0.146,0.0
11378,46,1,64,11813.61,16123.07,224,4.0,0.348,79,18,TOTAL,0.192,0.0
11379,46,1,65,11096.82,11269.82,214,1.5,0.322,79,18,TOTAL,0.14,0.0
11380,46,1,66,12738.52,12835.86,211,3.0,0.299,79,18,TOTAL,0.204,0.0
11381,46,1,67,13541.74,20292.66,192,4.0,0.292,79,18,TOTAL,0.177,0.0
11382,46,1,68,11890.2,12179.02,181,3.0,0.304,79,18,TOTAL,0.133,0.0
11383,46,1,69,10580.38,11298.89,215,1.5,0.349,79,18,TOTAL,0.135,0.0
11384,46,1,70,12389.03,12383.79,202,1.5,0.307,79,18,TOTAL,0.213,0.0
11385,46,1,71,11313.92,14133.39,202,5.0,0.347,79,18,TOTAL,0.149,0.0
11386,46,1,72,12628.58,14360.73,203,4.0,0.325,79,18,TOTAL,0.167,0.0
11387,46,1,73,18844.84,108351.7,227,6.0,0.322,79,18,TOTAL,0.159,0.0
11388,46,1,1,15847.74,22546.52,202,5.0,0.307,80,20,TOTAL,0.223,0.0
11389,46,1,2,13130.72,13020.63,250,6.0,0.32,80,20,TOTAL,0.184,0.0
11390,46,1,3,13082.3,15140.94,218,10.0,0.339,80,20,TOTAL,0.188,0.0
11391,46,1,4,12136.48,12458.52,200,9.0,0.355,80,20,TOTAL,0.16,0.005
11392,46,1,5,11410.53,12006.24,220,6.0,0.282,80,20,TOTAL,0.118,0.0
11393,46,1,6,12985.57,13537.39,183,4.0,0.328,80,20,TOTAL,0.186,0.0
11394,46,1,7,11504.76,12143.24,229,7.0,0.323,80,20,TOTAL,0.105,0.0
11395,46,1,8,12741.61,14609.42,226,1.5,0.31,80,20,TOTAL,0.142,0.0
11396,46,1,9,12920.01,15315.57,202,6.0,0.342,80,20,TOTAL,0.149,0.0
11397,46,1,10,14033.84,14025.52,253,1.5,0.281,80,20,TOTAL,0.174,0.0
11398,46,1,11,13609.8,14053.11,227,3.0,0.3,80,20,TOTAL,0.172,0.0
11399,46,1,12,10990.52,12749.76,180,6.0,0.378,80,20,TOTAL,0.106,0.0
11400,46,1,13,12504.42,12375.77,206,6.0,0.301,80,20,TOTAL,0.112,0.0
11401,46,1,14,14115.1,29245.79,208,5.0,0.351,80,20,TOTAL,0.149,0.0
11402,46,1,15,11962.89,14230.71,211,4.0,0.36,80,20,TOTAL,0.147,0.0
11403,46,1,16,13333.65,17499.81,234,7.0,0.321,80,20,TOTAL,0.137,0.0
11404,46,1,17,14813.6,15705.46,196,5.0,0.27,80,20,TOTAL,0.189,0.0
11405,46,1,18,12210.17,12204.0,189,6.0,0.312,80,20,TOTAL,0.164,0.0
11406,46,1,19,14369.89,37612.43,211,5.0,0.341,80,20,TOTAL,0.133,0.0
11407,46,1,20,13627.3,14883.25,240,6.0,0.287,80,20,TOTAL,0.15,0.004
11408,46,1,21,13156.72,15097.05,214,3.0,0.313,80,20,TOTAL,0.145,0.0
11409,46,1,22,12047.26,15084.93,200,3.0,0.34,80,20,TOTAL,0.125,0.0
11410,46,1,23,12208.87,13377.0,222,5.0,0.347,80,20,TOTAL,0.149,0.0
11411,46,1,24,14162.32,13768.14,247,7.0,0.243,80,20,TOTAL,0.17,0.0
11412,46,1,25,20716.32,110409.6,193,3.0,0.29,80,20,TOTAL,0.155,0.0
11413,46,1,26,12742.84,12246.16,252,6.0,0.294,80,20,TOTAL,0.155,0.0
11414,46,1,27,12894.94,13058.5,220,4.0,0.295,80,20,TOTAL,0.168,0.0
11415,46,1,28,14994.44,17222.45,225,3.0,0.236,80,20,TOTAL,0.142,0.0
11416,46,1,29,13898.88,15091.61,229,7.0,0.284,80,20,TOTAL,0.179,0.0
11417,46,1,30,13706.96,17475.33,209,5.0,0.344,80,20,TOTAL,0.167,0.0
11418,46,1,31,12460.86,13014.98,196,11.0,0.347,80,20,TOTAL,0.163,0.0
11419,46,1,32,14191.79,15551.01,254,6.0,0.244,80,20,TOTAL,0.161,0.0
11420,46,1,33,13098.13,15202.35,251,11.0,0.311,80,20,TOTAL,0.159,0.0
11421,46,1,34,9630.02,10993.14,169,7.0,0.402,80,20,TOTAL,0.13,0.0
11422,46,1,35,15676.32,41173.58,237,7.0,0.321,80,20,TOTAL,0.127,0.004
11423,46,1,36,13187.88,19243.11,200,7.0,0.33,80,20,TOTAL,0.16,0.0
11424,46,1,37,13398.22,12926.09,202,5.0,0.337,80,20,TOTAL,0.158,0.0
11425,46,1,38,12409.67,13134.89,203,5.0,0.286,80,20,TOTAL,0.158,0.0
11426,46,1,39,13308.75,20727.36,218,7.0,0.362,80,20,TOTAL,0.188,0.0
11427,46,1,40,12962.48,25403.94,235,4.0,0.345,80,20,TOTAL,0.128,0.0
11428,46,1,41,13380.72,15642.0,239,5.0,0.339,80,20,TOTAL,0.201,0.0
11429,46,1,42,12630.83,12667.97,204,6.0,0.299,80,20,TOTAL,0.127,0.0
11430,46,1,43,12265.66,12236.63,180,4.0,0.339,80,20,TOTAL,0.139,0.0
11431,46,1,44,14114.9,13248.05,223,6.0,0.278,80,20,TOTAL,0.152,0.0
11432,46,1,45,11189.84,12303.8,205,1.5,0.337,80,20,TOTAL,0.107,0.0
11433,46,1,46,15238.87,24966.92,212,5.0,0.278,80,20,TOTAL,0.146,0.0
11434,46,1,47,13965.05,21029.01,239,1.5,0.31,80,20,TOTAL,0.159,0.0
11435,46,1,48,11760.57,12621.0,190,3.0,0.305,80,20,TOTAL,0.105,0.0
11436,46,1,49,13094.62,15100.72,237,5.0,0.312,80,20,TOTAL,0.135,0.0
11437,46,1,50,11564.12,12968.85,239,7.0,0.322,80,20,TOTAL,0.117,0.0
11438,46,1,51,13412.63,13619.89,195,7.0,0.333,80,20,TOTAL,0.19,0.0
11439,46,1,52,11903.5,12575.15,182,3.0,0.346,80,20,TOTAL,0.148,0.0
11440,46,1,53,13945.11,16206.96,221,5.0,0.312,80,20,TOTAL,0.14,0.0
11441,46,1,54,11514.14,14077.9,187,9.0,0.401,80,20,TOTAL,0.134,0.0
11442,46,1,55,12007.0,12340.07,205,1.5,0.332,80,20,TOTAL,0.151,0.0
11443,46,1,56,11255.92,12078.29,179,6.0,0.318,80,20,TOTAL,0.095,0.0
11444,46,1,57,13630.07,13056.28,207,6.0,0.309,80,20,TOTAL,0.203,0.0
11445,46,1,58,12134.9,14908.73,230,5.0,0.361,80,20,TOTAL,0.152,0.0
11446,46,1,59,13952.06,17812.88,210,6.0,0.319,80,20,TOTAL,0.152,0.0
11447,46,1,60,12665.76,14941.82,192,6.0,0.297,80,20,TOTAL,0.135,0.0
11448,46,1,61,12031.4,14094.97,210,5.0,0.386,80,20,TOTAL,0.148,0.0
11449,46,1,62,12099.77,12913.43,230,4.0,0.335,80,20,TOTAL,0.148,0.0
11450,46,1,63,11143.08,11463.09,226,6.0,0.358,80,20,TOTAL,0.124,0.0
11451,46,1,64,12739.27,14009.55,222,6.0,0.351,80,20,TOTAL,0.167,0.0
11452,46,1,65,12242.46,12362.89,213,3.0,0.324,80,20,TOTAL,0.136,0.0
11453,46,1,66,13656.85,14209.72,211,3.0,0.318,80,20,TOTAL,0.161,0.0
11454,46,1,67,13701.81,16062.97,192,4.0,0.323,80,20,TOTAL,0.167,0.0
11455,46,1,68,12626.25,13254.66,180,4.0,0.339,80,20,TOTAL,0.15,0.006
11456,46,1,69,11425.81,13223.55,215,1.5,0.363,80,20,TOTAL,0.126,0.0
11457,46,1,70,12871.23,13024.69,201,3.0,0.299,80,20,TOTAL,0.159,0.0
11458,46,1,71,12638.87,14614.03,201,6.0,0.358,80,20,TOTAL,0.139,0.0
11459,46,1,72,14423.35,16959.19,203,4.0,0.345,80,20,TOTAL,0.182,0.0
11460,46,1,73,21373.78,133448.7,226,7.0,0.319,80,20,TOTAL,0.159,0.0
11461,46,1,1,16576.67,18265.78,202,5.0,0.307,81,22,TOTAL,0.198,0.0
11462,46,1,2,15039.89,13880.36,250,6.0,0.272,81,22,TOTAL,0.152,0.0
11463,46,1,3,14268.36,15114.02,218,10.0,0.28,81,22,TOTAL,0.138,0.0
11464,46,1,4,13685.1,13780.35,200,9.0,0.335,81,22,TOTAL,0.125,0.0
11465,46,1,5,13342.99,14882.94,220,6.0,0.291,81,22,TOTAL,0.109,0.0
11466,46,1,6,15535.26,14864.27,182,5.0,0.302,81,22,TOTAL,0.165,0.005
11467,46,1,7,13262.51,14290.68,229,7.0,0.314,81,22,TOTAL,0.1,0.0
11468,46,1,8,14805.04,18820.1,226,1.5,0.336,81,22,TOTAL,0.133,0.0
11469,46,1,9,13854.29,14650.28,202,6.0,0.297,81,22,TOTAL,0.124,0.0
11470,46,1,10,15611.25,16959.98,252,3.0,0.27,81,22,TOTAL,0.139,0.0
11471,46,1,11,14927.67,14179.07,226,4.0,0.301,81,22,TOTAL,0.164,0.0
11472,46,1,12,12077.52,14002.07,180,6.0,0.333,81,22,TOTAL,0.111,0.0
11473,46,1,13,14909.05,15179.57,206,6.0,0.296,81,22,TOTAL,0.121,0.0
11474,46,1,14,16526.51,29345.09,208,5.0,0.327,81,22,TOTAL,0.154,0.005
11475,46,1,15,14496.01,16747.51,211,4.0,0.351,81,22,TOTAL,0.142,0.0
11476,46,1,16,16930.82,21023.35,234,7.0,0.265,81,22,TOTAL,0.137,0.0
11477,46,1,17,16928.15,19239.79,196,5.0,0.255,81,22,TOTAL,0.158,0.0
11478,46,1,18,13576.39,13623.23,189,6.0,0.328,81,22,TOTAL,0.132,0.0
11479,46,1,19,15715.74,29703.11,210,6.0,0.343,81,22,TOTAL,0.143,0.0
11480,46,1,20,15940.63,17334.72,240,6.0,0.262,81,22,TOTAL,0.167,0.0
11481,46,1,21,13798.95,14904.51,214,3.0,0.336,81,22,TOTAL,0.154,0.0
11482,46,1,22,13557.53,18077.09,199,4.0,0.342,81,22,TOTAL,0.131,0.0
11483,46,1,23,12605.79,14989.23,222,5.0,0.342,81,22,TOTAL,0.108,0.0
11484,46,1,24,15913.06,15205.0,247,7.0,0.243,81,22,TOTAL,0.158,0.0
11485,46,1,25,14979.4,14226.5,193,3.0,0.28,81,22,TOTAL,0.15,0.0
11486,46,1,26,15200.39,14060.54,251,7.0,0.271,81,22,TOTAL,0.143,0.0
11487,46,1,27,16574.04,15286.24,220,4.0,0.223,81,22,TOTAL,0.177,0.0
11488,46,1,28,15830.32,15857.52,225,3.0,0.244,81,22,TOTAL,0.138,0.0
11489,46,1,29,15308.96,16757.63,229,7.0,0.293,81,22,TOTAL,0.157,0.0
11490,46,1,30,14796.21,17243.02,209,5.0,0.33,81,22,TOTAL,0.139,0.0
11491,46,1,31,14697.43,14440.12,195,12.0,0.297,81,22,TOTAL,0.154,0.0
11492,46,1,32,16412.63,18885.19,254,6.0,0.256,81,22,TOTAL,0.146,0.0
11493,46,1,33,15127.58,14871.28,250,12.0,0.3,81,22,TOTAL,0.136,0.0
11494,46,1,34,11000.14,12577.99,169,7.0,0.414,81,22,TOTAL,0.089,0.0
11495,46,1,35,15012.98,17013.84,237,7.0,0.308,81,22,TOTAL,0.122,0.0
11496,46,1,36,13600.28,13693.72,199,8.0,0.307,81,22,TOTAL,0.121,0.0
11497,46,1,37,15210.57,13891.61,202,5.0,0.297,81,22,TOTAL,0.144,0.0
11498,46,1,38,14057.34,13651.59,203,5.0,0.3,81,22,TOTAL,0.138,0.0
11499,46,1,39,14696.61,16031.08,218,7.0,0.33,81,22,TOTAL,0.17,0.0
11500,46,1,40,15480.77,29077.54,235,4.0,0.311,81,22,TOTAL,0.123,0.0
11501,46,1,41,15055.08,17772.18,239,5.0,0.31,81,22,TOTAL,0.159,0.0
11502,46,1,42,14116.56,14055.09,204,6.0,0.289,81,22,TOTAL,0.127,0.0
11503,46,1,43,15013.86,14247.45,180,4.0,0.239,81,22,TOTAL,0.161,0.0
11504,46,1,44,16655.22,15711.24,223,6.0,0.283,81,22,TOTAL,0.161,0.0
11505,46,1,45,13028.6,14218.39,204,1.5,0.299,81,22,TOTAL,0.113,0.0
11506,46,1,46,16715.45,25726.44,212,5.0,0.283,81,22,TOTAL,0.099,0.0
11507,46,1,47,15812.8,21751.69,239,1.5,0.272,81,22,TOTAL,0.126,0.0
11508,46,1,48,13460.63,15825.39,190,3.0,0.316,81,22,TOTAL,0.105,0.0
